"snz_uid","srp_ref_date","srp_flag_ir_ind","srp_flag_ed_ind","srp_flag_health_ind","srp_flag_acc_ind","srp_flag_under5_ind"
8312424,2014-06-30,1,0,0,0,0
6398983,2014-06-30,1,1,1,1,0
3977334,2014-06-30,1,0,0,1,0
2726825,2014-06-30,1,1,1,0,0
5544065,2014-06-30,0,1,0,1,0
5466041,2014-06-30,0,0,0,0,0
2291585,2014-06-30,0,0,0,0,1
149840,2014-06-30,1,1,1,0,0
6715448,2014-06-30,1,1,1,0,0
1053067,2014-06-30,1,0,1,0,0
3180980,2014-06-30,1,1,1,1,0
1712294,2014-06-30,1,1,0,0,0
5077684,2015-06-30,1,0,1,0,0
4933282,2015-06-30,1,0,1,0,0
6344796,2015-06-30,1,0,1,0,0
4462681,2015-06-30,0,0,0,0,0
8291158,2015-06-30,0,0,0,0,0
7294337,2015-06-30,0,1,1,0,0
9895001,2015-06-30,1,0,0,0,0
5550344,2015-06-30,1,0,0,0,0
8905878,2015-06-30,1,0,1,0,0
3478534,2015-06-30,0,1,0,0,0
9853693,2015-06-30,1,0,1,0,0
1351322,2015-06-30,0,0,0,0,0
5391420,2015-06-30,0,0,0,0,0
2522009,2015-06-30,1,0,0,0,0
2533671,2015-06-30,1,0,0,0,0
1963713,2015-06-30,0,0,0,0,0
3492398,2015-06-30,1,0,1,0,0
5008913,2015-06-30,1,1,1,0,0
419818,2015-06-30,1,0,1,0,0
9958306,2015-06-30,1,0,1,0,0
2130204,2015-06-30,0,1,0,0,0
3351421,2015-06-30,1,1,1,0,0
5274496,2015-06-30,1,0,0,0,0
9636102,2015-06-30,1,1,1,0,0
3472587,2015-06-30,0,0,0,1,0
3435426,2015-06-30,1,0,0,0,0
2313278,2015-06-30,1,0,0,0,0
2532688,2015-06-30,1,1,1,0,0
2138294,2015-06-30,0,0,0,0,0
9135045,2015-06-30,1,1,0,0,0
1367348,2015-06-30,1,1,1,0,0
7678374,2015-06-30,0,0,1,0,0
7509468,2015-06-30,1,1,1,1,0
1661424,2015-06-30,1,0,1,0,0
709332,2015-06-30,0,0,0,1,0
8328413,2015-06-30,1,1,0,0,0
9317878,2015-06-30,1,0,0,0,0
7062928,2015-06-30,0,0,0,0,1
7057515,2015-06-30,1,0,0,0,0
4576429,2015-06-30,1,0,1,1,0
661466,2015-06-30,0,1,0,0,0
8717447,2015-06-30,1,0,0,0,0
2381514,2015-06-30,1,0,1,0,0
3545376,2015-06-30,1,1,0,1,0
8243337,2015-06-30,1,0,0,0,0
5489058,2015-06-30,1,0,0,0,0
3806100,2015-06-30,1,0,1,0,0
5063420,2015-06-30,0,0,0,0,0
8029625,2015-06-30,1,1,0,0,0
1246513,2015-06-30,0,0,1,0,0
5263379,2015-06-30,1,0,0,0,0
8326680,2015-06-30,0,1,0,1,0
8763628,2015-06-30,0,0,0,0,0
2992291,2015-06-30,1,1,0,0,0
1148775,2015-06-30,1,0,0,0,0
6925522,2015-06-30,0,1,1,0,0
3446216,2015-06-30,1,0,0,0,0
2279765,2015-06-30,1,0,0,1,0
603299,2015-06-30,1,0,1,0,0
8102126,2015-06-30,1,0,0,1,0
7890645,2015-06-30,1,0,0,1,0
6382749,2015-06-30,1,1,0,0,0
825451,2015-06-30,1,1,0,0,0
1119183,2015-06-30,1,1,1,0,0
2705192,2015-06-30,1,1,0,0,0
4140208,2015-06-30,0,1,0,1,0
6505982,2015-06-30,1,1,1,0,0
8790405,2015-06-30,1,0,0,1,0
9486058,2015-06-30,1,1,1,0,0
8508398,2015-06-30,0,1,1,0,0
6066658,2015-06-30,0,0,0,0,0
1852124,2015-06-30,1,0,1,0,1
518903,2015-06-30,1,0,0,1,0
5596693,2015-06-30,1,1,0,1,0
3394109,2015-06-30,1,1,0,0,0
836743,2015-06-30,1,1,1,1,0
3657904,2015-06-30,0,0,0,0,0
2377699,2015-06-30,1,0,0,0,0
1706796,2015-06-30,0,1,0,0,0
2244352,2015-06-30,1,0,0,0,1
2527573,2015-06-30,1,1,0,0,1
83717,2015-06-30,0,0,1,0,0
4332004,2015-06-30,0,0,0,0,0
2842132,2015-06-30,0,1,0,0,0
4983057,2015-06-30,1,0,0,0,0
2335899,2015-06-30,0,0,1,1,0
1032146,2015-06-30,1,0,1,1,0
6226337,2015-06-30,1,0,0,1,0
9796130,2015-06-30,0,1,0,0,0
4485160,2015-06-30,1,1,0,0,0
8307324,2015-06-30,0,0,1,0,0
1045260,2015-06-30,1,1,1,0,0
7139105,2015-06-30,0,1,0,0,0
3919030,2015-06-30,1,1,1,0,0
5186463,2015-06-30,1,0,1,1,0
5439556,2015-06-30,0,1,0,0,0
2976700,2015-06-30,1,1,1,0,0
7734103,2015-06-30,1,0,0,0,0
6451303,2015-06-30,1,0,0,0,0
757475,2015-06-30,1,1,1,0,0
3174187,2015-06-30,0,0,0,0,0
3393130,2015-06-30,1,1,1,1,0
2312035,2015-06-30,1,0,0,0,0
9790895,2015-06-30,1,0,1,0,0
9591861,2015-06-30,1,1,1,0,0
9793397,2015-06-30,1,0,0,0,0
3349282,2015-06-30,0,0,0,0,0
1271058,2015-06-30,1,0,1,0,0
709794,2015-06-30,1,0,0,0,0
6550009,2015-06-30,1,0,0,0,0
3564125,2015-06-30,1,0,0,0,0
8931766,2015-06-30,0,1,1,0,0
4950625,2015-06-30,0,0,0,0,0
5707190,2015-06-30,0,0,1,0,0
9101401,2015-06-30,1,0,0,0,0
8984107,2015-06-30,1,0,1,0,0
8409277,2015-06-30,1,0,1,0,0
7841848,2015-06-30,1,1,0,0,0
6632156,2015-06-30,1,1,1,0,0
782404,2015-06-30,0,0,1,0,0
3276379,2015-06-30,1,0,0,0,0
5798200,2015-06-30,1,0,1,0,0
6119082,2015-06-30,1,1,1,0,0
2136401,2015-06-30,0,0,1,0,0
4915602,2015-06-30,1,1,0,0,0
4907540,2015-06-30,1,0,0,0,0
341416,2015-06-30,1,0,0,0,0
7814273,2015-06-30,1,0,0,0,0
2732407,2015-06-30,1,1,0,0,0
4864395,2015-06-30,1,0,0,1,0
9757512,2015-06-30,1,1,1,0,0
5842151,2015-06-30,0,0,1,0,0
9502218,2015-06-30,0,1,1,0,0
4775828,2015-06-30,1,1,1,0,0
9477552,2015-06-30,1,0,1,0,0
6070605,2015-06-30,1,0,0,0,0
9315774,2015-06-30,1,1,0,0,0
8839462,2015-06-30,0,0,1,0,0
6386664,2015-06-30,0,0,0,0,0
3179541,2015-06-30,1,0,1,0,0
6828736,2015-06-30,1,1,1,1,0
9812751,2015-06-30,0,1,1,0,0
7154189,2015-06-30,0,1,0,0,0
8109684,2015-06-30,1,1,1,0,0
4020957,2015-06-30,1,0,0,0,0
8079447,2015-06-30,0,1,0,0,0
5899946,2015-06-30,0,1,1,0,0
2688686,2015-06-30,1,0,0,1,0
6259797,2015-06-30,1,1,1,0,0
5944468,2015-06-30,1,0,1,0,0
5036044,2015-06-30,1,1,1,0,0
4901660,2015-06-30,0,0,0,0,0
4999370,2015-06-30,1,0,1,0,0
8657962,2015-06-30,1,1,1,0,0
9378511,2015-06-30,1,0,0,1,0
611465,2015-06-30,1,0,1,0,0
3504056,2015-06-30,1,1,0,0,0
2481827,2015-06-30,1,1,1,0,0
3219623,2015-06-30,1,0,0,0,0
4759394,2015-06-30,1,0,0,0,0
5329851,2015-06-30,0,0,0,0,0
4715178,2015-06-30,0,1,0,0,0
7398831,2015-06-30,1,1,0,0,0
9564635,2015-06-30,1,0,1,0,0
5797748,2015-06-30,0,1,1,1,0
9633103,2015-06-30,0,1,1,0,0
2129662,2015-06-30,0,1,1,0,0
4073054,2015-06-30,1,0,1,0,0
9956043,2015-06-30,0,1,0,0,0
8497891,2015-06-30,0,0,1,0,0
8058584,2015-06-30,1,0,1,0,0
3833985,2015-06-30,1,0,0,0,0
3745836,2015-06-30,1,0,1,0,0
3699897,2015-06-30,1,0,0,0,0
6948953,2015-06-30,1,1,0,0,0
8152928,2015-06-30,1,0,0,0,0
6864752,2015-06-30,0,1,1,0,0
6480336,2015-06-30,1,1,1,0,0
4819759,2015-06-30,1,1,0,0,0
9043816,2015-06-30,1,1,0,0,0
9764020,2015-06-30,0,1,0,1,0
4227130,2015-06-30,0,1,0,0,0
3599033,2015-06-30,0,1,0,0,1
314414,2015-06-30,1,0,0,1,0
5434451,2015-06-30,1,1,0,0,0
9074314,2015-06-30,1,0,0,0,0
1854014,2015-06-30,1,1,0,0,0
1807250,2015-06-30,0,1,1,0,0
5994404,2015-06-30,1,0,0,0,0
2155706,2015-06-30,1,1,0,1,0
2383642,2015-06-30,1,0,1,0,0
8930156,2015-06-30,1,1,0,1,0
4089888,2015-06-30,1,1,1,0,0
5895472,2015-06-30,1,0,0,0,0
5091883,2015-06-30,1,1,0,1,0
9676867,2015-06-30,1,0,1,0,0
7542030,2015-06-30,1,0,0,1,0
5282175,2015-06-30,1,1,0,1,0
109375,2015-06-30,0,1,0,1,0
8790965,2015-06-30,0,0,0,0,0
679467,2015-06-30,0,1,0,0,0
7430769,2015-06-30,0,1,0,1,0
2175174,2015-06-30,1,1,1,0,0
5248066,2015-06-30,1,0,0,0,0
7735283,2015-06-30,0,1,0,0,0
2314177,2015-06-30,0,0,1,1,0
1812890,2015-06-30,1,0,1,0,0
8119679,2015-06-30,1,1,0,0,0
1071015,2015-06-30,1,0,0,0,0
1224096,2015-06-30,1,0,1,1,0
9339708,2015-06-30,1,0,0,0,0
8312424,2015-06-30,1,1,1,0,0
6398983,2015-06-30,1,1,0,0,0
3977334,2015-06-30,1,0,1,0,0
2726825,2015-06-30,1,0,0,0,0
5544065,2015-06-30,1,0,1,0,0
5466041,2015-06-30,1,1,0,1,0
2291585,2015-06-30,1,1,0,0,1
149840,2015-06-30,1,0,0,0,0
6715448,2015-06-30,1,0,1,1,0
1053067,2015-06-30,0,1,0,0,0
3180980,2015-06-30,1,1,0,0,0
1712294,2015-06-30,1,0,1,0,0
5077684,2016-06-30,0,0,1,1,0
4933282,2016-06-30,1,1,1,0,0
6344796,2016-06-30,1,0,0,0,0
4462681,2016-06-30,1,0,1,1,0
8291158,2016-06-30,1,0,1,0,0
7294337,2016-06-30,1,1,0,0,0
5550344,2016-06-30,1,0,1,0,0
8905878,2016-06-30,1,0,1,0,0
3478534,2016-06-30,1,0,1,0,0
9853693,2016-06-30,0,0,1,0,0
1351322,2016-06-30,0,0,0,0,0
5391420,2016-06-30,1,1,0,0,0
2522009,2016-06-30,1,1,0,1,0
2533671,2016-06-30,1,0,0,0,0
1963713,2016-06-30,1,0,0,0,0
3492398,2016-06-30,0,0,0,1,0
5008913,2016-06-30,1,0,1,0,0
419818,2016-06-30,1,0,1,0,0
9958306,2016-06-30,1,0,0,1,0
2130204,2016-06-30,0,1,0,0,0
3351421,2016-06-30,0,1,0,0,0
5274496,2016-06-30,1,0,0,0,0
9636102,2016-06-30,1,0,1,0,0
3472587,2016-06-30,1,1,0,0,0
3435426,2016-06-30,0,0,1,0,0
2313278,2016-06-30,1,1,0,0,0
2532688,2016-06-30,1,0,0,0,0
2138294,2016-06-30,1,1,0,0,0
9135045,2016-06-30,1,1,0,0,0
1367348,2016-06-30,1,0,1,1,0
7678374,2016-06-30,1,0,1,0,0
7509468,2016-06-30,0,0,1,0,0
1661424,2016-06-30,0,1,1,0,0
709332,2016-06-30,1,1,0,0,0
8328413,2016-06-30,1,0,0,0,0
9317878,2016-06-30,1,0,0,1,0
7062928,2016-06-30,1,1,1,0,1
7057515,2016-06-30,1,0,0,0,0
4576429,2016-06-30,1,0,1,0,0
661466,2016-06-30,1,1,1,1,0
8717447,2016-06-30,0,1,1,0,0
2381514,2016-06-30,1,1,0,0,0
3545376,2016-06-30,0,0,0,0,0
8243337,2016-06-30,1,0,0,0,0
5489058,2016-06-30,0,0,1,0,0
3806100,2016-06-30,1,0,1,0,0
5063420,2016-06-30,1,1,1,0,0
8029625,2016-06-30,1,1,1,0,0
1246513,2016-06-30,0,0,1,0,0
5263379,2016-06-30,1,1,1,0,0
8326680,2016-06-30,1,1,1,0,0
8763628,2016-06-30,1,0,1,0,0
2992291,2016-06-30,1,0,1,0,0
1148775,2016-06-30,1,0,1,0,0
6925522,2016-06-30,0,1,1,0,0
3446216,2016-06-30,1,0,1,0,0
603299,2016-06-30,0,0,1,0,0
8102126,2016-06-30,1,0,0,1,0
7890645,2016-06-30,0,0,0,0,0
6382749,2016-06-30,1,1,1,0,0
825451,2016-06-30,1,1,0,0,0
5421210,2016-06-30,0,0,0,0,0
1119183,2016-06-30,1,1,1,0,0
2705192,2016-06-30,0,1,0,0,0
4140208,2016-06-30,1,1,1,0,0
6505982,2016-06-30,1,0,1,0,0
8790405,2016-06-30,1,0,0,0,0
9486058,2016-06-30,0,0,1,0,0
8508398,2016-06-30,0,1,0,0,0
6066658,2016-06-30,1,0,0,0,0
1852124,2016-06-30,1,1,1,0,1
518903,2016-06-30,1,0,0,0,0
5596693,2016-06-30,1,1,1,1,0
3394109,2016-06-30,0,1,1,1,0
836743,2016-06-30,1,0,1,0,0
3657904,2016-06-30,1,1,1,1,0
2377699,2016-06-30,1,0,0,1,0
1706796,2016-06-30,0,0,1,0,0
2244352,2016-06-30,1,0,0,0,1
2527573,2016-06-30,1,1,0,0,1
83717,2016-06-30,1,1,1,1,0
4332004,2016-06-30,1,0,0,0,0
2842132,2016-06-30,1,1,0,1,0
4983057,2016-06-30,1,0,0,0,0
2335899,2016-06-30,1,0,0,0,0
1032146,2016-06-30,0,0,1,0,0
6226337,2016-06-30,1,1,1,0,0
9796130,2016-06-30,0,0,0,0,0
4485160,2016-06-30,1,1,0,0,0
8307324,2016-06-30,1,0,0,0,0
1045260,2016-06-30,0,0,0,0,0
7139105,2016-06-30,0,1,0,0,0
5186463,2016-06-30,1,1,1,1,0
5439556,2016-06-30,1,0,0,0,0
2976700,2016-06-30,0,0,1,1,0
7734103,2016-06-30,1,1,0,0,0
6451303,2016-06-30,1,0,1,0,0
757475,2016-06-30,1,1,0,1,0
3174187,2016-06-30,1,1,1,0,0
3393130,2016-06-30,1,1,1,0,0
2312035,2016-06-30,1,0,1,0,0
9790895,2016-06-30,0,0,0,0,0
9591861,2016-06-30,1,0,1,0,0
9793397,2016-06-30,1,1,1,0,0
3349282,2016-06-30,1,0,0,0,0
1271058,2016-06-30,1,0,0,0,0
709794,2016-06-30,0,0,1,0,0
6550009,2016-06-30,1,0,1,0,0
3564125,2016-06-30,1,0,1,1,0
8931766,2016-06-30,0,0,0,1,0
4950625,2016-06-30,0,1,0,0,0
5707190,2016-06-30,0,1,1,1,0
9101401,2016-06-30,0,0,0,0,0
8984107,2016-06-30,0,0,1,0,0
6666172,2016-06-30,1,0,0,1,0
8409277,2016-06-30,1,0,1,1,0
7841848,2016-06-30,1,1,0,0,0
6632156,2016-06-30,0,1,1,1,0
782404,2016-06-30,1,1,1,0,0
3276379,2016-06-30,1,0,0,0,0
5798200,2016-06-30,1,0,1,1,0
6119082,2016-06-30,1,0,0,0,0
2136401,2016-06-30,1,1,1,0,0
4915602,2016-06-30,1,0,0,0,0
4907540,2016-06-30,0,1,0,0,0
341416,2016-06-30,1,1,1,1,0
7814273,2016-06-30,0,0,1,0,0
2732407,2016-06-30,0,0,1,0,0
4864395,2016-06-30,1,1,0,0,0
9757512,2016-06-30,1,0,0,0,0
5842151,2016-06-30,1,0,0,0,0
9502218,2016-06-30,1,0,1,0,0
4775828,2016-06-30,1,1,0,0,0
9477552,2016-06-30,1,1,0,1,0
6070605,2016-06-30,1,1,0,1,0
9315774,2016-06-30,1,1,1,0,0
8839462,2016-06-30,1,0,0,0,0
6386664,2016-06-30,1,1,1,0,0
3179541,2016-06-30,1,0,0,0,0
6828736,2016-06-30,0,0,1,0,0
9812751,2016-06-30,1,0,0,1,0
7154189,2016-06-30,1,0,0,0,0
4020957,2016-06-30,1,1,0,0,0
8079447,2016-06-30,1,0,1,0,0
5899946,2016-06-30,1,0,1,0,0
2688686,2016-06-30,1,1,0,0,0
6259797,2016-06-30,0,0,1,0,0
5944468,2016-06-30,1,1,1,1,0
5036044,2016-06-30,1,0,0,0,0
4901660,2016-06-30,0,0,1,1,0
4999370,2016-06-30,0,0,1,0,0
8657962,2016-06-30,0,0,1,1,0
9378511,2016-06-30,1,1,0,1,0
611465,2016-06-30,0,0,0,0,0
3504056,2016-06-30,1,1,1,1,0
2481827,2016-06-30,0,1,1,0,0
3219623,2016-06-30,1,0,1,0,0
4759394,2016-06-30,0,0,1,0,0
4715178,2016-06-30,0,0,0,0,0
9564635,2016-06-30,1,1,1,0,0
5797748,2016-06-30,1,1,1,1,0
9633103,2016-06-30,0,0,0,0,0
2129662,2016-06-30,1,0,0,0,0
4073054,2016-06-30,1,1,0,0,0
9956043,2016-06-30,1,0,0,0,0
8497891,2016-06-30,1,0,0,0,0
8058584,2016-06-30,1,0,1,0,0
3833985,2016-06-30,0,1,1,1,0
3745836,2016-06-30,0,0,1,0,0
3699897,2016-06-30,1,1,0,0,0
6948953,2016-06-30,0,0,1,0,0
8152928,2016-06-30,1,0,0,1,0
6864752,2016-06-30,1,1,0,0,0
6480336,2016-06-30,1,0,1,0,0
9043816,2016-06-30,1,0,1,0,0
9764020,2016-06-30,1,1,1,0,0
4227130,2016-06-30,0,0,1,0,0
3599033,2016-06-30,1,1,0,1,1
314414,2016-06-30,1,0,1,1,0
5434451,2016-06-30,0,0,1,0,0
9074314,2016-06-30,1,1,0,0,0
1854014,2016-06-30,1,0,0,1,0
1807250,2016-06-30,0,0,0,0,0
5994404,2016-06-30,0,1,1,0,0
2155706,2016-06-30,1,1,1,0,0
2383642,2016-06-30,1,1,0,0,0
8930156,2016-06-30,1,1,1,0,0
4089888,2016-06-30,1,1,1,0,0
5895472,2016-06-30,1,0,0,0,0
5091883,2016-06-30,0,0,1,0,0
9676867,2016-06-30,1,1,1,1,0
7542030,2016-06-30,0,0,1,0,0
5282175,2016-06-30,0,1,1,1,0
109375,2016-06-30,0,0,1,0,0
679467,2016-06-30,0,0,1,0,0
7430769,2016-06-30,1,1,1,1,0
2175174,2016-06-30,0,0,0,0,0
5248066,2016-06-30,1,0,0,0,0
7735283,2016-06-30,1,1,1,0,0
2314177,2016-06-30,1,0,1,0,0
1812890,2016-06-30,1,0,1,0,0
8119679,2016-06-30,1,0,0,0,0
1071015,2016-06-30,1,1,1,1,0
1224096,2016-06-30,1,0,1,1,0
9339708,2016-06-30,1,0,1,0,0
8312424,2016-06-30,0,0,1,0,0
6398983,2016-06-30,1,0,0,1,0
3977334,2016-06-30,1,0,0,1,0
2726825,2016-06-30,1,1,0,0,0
5544065,2016-06-30,1,1,0,0,0
5466041,2016-06-30,1,1,0,0,0
2291585,2016-06-30,1,0,1,1,0
149840,2016-06-30,1,1,1,0,0
6715448,2016-06-30,1,1,0,0,0
1053067,2016-06-30,1,1,0,0,0
3180980,2016-06-30,1,0,0,0,0
1712294,2016-06-30,0,1,1,0,0
5077684,2017-06-30,1,0,1,0,0
4933282,2017-06-30,0,0,0,0,0
6344796,2017-06-30,1,0,1,0,0
4462681,2017-06-30,1,1,1,0,0
8291158,2017-06-30,1,0,0,0,0
7294337,2017-06-30,1,0,0,0,0
5550344,2017-06-30,1,1,1,0,0
8905878,2017-06-30,1,0,1,0,0
3478534,2017-06-30,0,0,0,0,0
9853693,2017-06-30,1,0,0,1,0
1351322,2017-06-30,1,0,0,0,0
5391420,2017-06-30,1,0,1,1,0
2522009,2017-06-30,0,0,1,0,0
2533671,2017-06-30,0,0,0,1,0
1963713,2017-06-30,0,0,0,0,0
3492398,2017-06-30,1,0,0,0,0
5008913,2017-06-30,0,1,0,0,0
419818,2017-06-30,0,0,1,0,0
9958306,2017-06-30,1,0,0,0,0
2130204,2017-06-30,1,1,0,0,0
3351421,2017-06-30,1,0,0,0,0
5274496,2017-06-30,1,0,0,0,0
9636102,2017-06-30,1,0,0,0,0
3472587,2017-06-30,1,1,0,0,0
3435426,2017-06-30,1,1,0,0,0
2313278,2017-06-30,1,0,0,0,0
2532688,2017-06-30,1,0,0,0,0
2138294,2017-06-30,1,0,0,0,0
9135045,2017-06-30,0,1,0,0,0
1367348,2017-06-30,1,0,0,1,0
7678374,2017-06-30,1,0,1,0,0
7509468,2017-06-30,1,0,1,0,0
1661424,2017-06-30,0,1,0,1,0
8328413,2017-06-30,0,0,0,0,0
9317878,2017-06-30,1,0,0,0,0
7062928,2017-06-30,1,1,1,0,1
7057515,2017-06-30,1,0,0,0,0
4576429,2017-06-30,1,0,1,0,0
661466,2017-06-30,1,1,1,0,0
8717447,2017-06-30,1,1,1,1,0
2381514,2017-06-30,1,1,0,1,0
3545376,2017-06-30,1,0,0,0,0
8243337,2017-06-30,1,1,1,1,0
5489058,2017-06-30,1,0,1,0,0
3806100,2017-06-30,1,0,0,0,0
5063420,2017-06-30,1,1,1,0,0
8029625,2017-06-30,0,0,0,0,0
1246513,2017-06-30,1,0,0,0,0
8326680,2017-06-30,1,0,1,0,0
8763628,2017-06-30,1,0,0,0,0
2992291,2017-06-30,1,1,1,1,0
1148775,2017-06-30,0,0,1,0,0
6925522,2017-06-30,1,1,1,0,0
6895986,2017-06-30,1,0,0,0,0
3446216,2017-06-30,1,0,1,1,0
603299,2017-06-30,1,1,0,0,0
8102126,2017-06-30,0,1,1,1,0
7890645,2017-06-30,1,1,1,0,0
6382749,2017-06-30,1,1,1,0,0
825451,2017-06-30,1,0,1,0,0
5421210,2017-06-30,0,0,0,0,0
1119183,2017-06-30,1,1,1,0,0
2705192,2017-06-30,1,0,0,0,0
4140208,2017-06-30,0,1,1,1,0
6505982,2017-06-30,0,1,0,0,0
8790405,2017-06-30,1,0,1,1,0
9486058,2017-06-30,0,0,0,0,0
8508398,2017-06-30,1,0,1,0,0
6066658,2017-06-30,1,1,1,0,0
1852124,2017-06-30,1,0,1,0,1
518903,2017-06-30,1,1,1,0,0
5596693,2017-06-30,0,1,1,0,0
3394109,2017-06-30,1,1,0,1,0
836743,2017-06-30,1,1,1,1,0
3657904,2017-06-30,0,1,1,0,0
2377699,2017-06-30,1,1,0,1,0
1706796,2017-06-30,1,1,0,0,0
2244352,2017-06-30,1,1,1,0,1
2527573,2017-06-30,1,1,1,0,1
83717,2017-06-30,0,0,1,1,0
4332004,2017-06-30,1,0,1,0,0
2842132,2017-06-30,0,0,0,1,0
4983057,2017-06-30,1,0,0,0,0
2335899,2017-06-30,1,1,0,0,0
1032146,2017-06-30,1,0,1,0,0
6226337,2017-06-30,1,0,1,0,0
9796130,2017-06-30,1,1,0,1,0
4485160,2017-06-30,1,0,1,1,0
8307324,2017-06-30,1,0,0,0,0
1045260,2017-06-30,0,0,1,0,0
7139105,2017-06-30,1,0,1,0,0
5186463,2017-06-30,1,1,1,0,0
5439556,2017-06-30,1,0,0,0,0
2976700,2017-06-30,1,0,0,0,0
7734103,2017-06-30,0,1,0,0,0
6451303,2017-06-30,1,0,1,0,0
757475,2017-06-30,1,1,0,0,0
3393130,2017-06-30,1,0,1,1,0
2312035,2017-06-30,1,1,0,0,0
9790895,2017-06-30,1,0,1,0,0
9591861,2017-06-30,0,1,1,0,0
9793397,2017-06-30,1,1,1,0,0
2548594,2017-06-30,1,0,0,0,0
1271058,2017-06-30,0,1,1,0,0
709794,2017-06-30,0,1,0,0,0
6550009,2017-06-30,1,1,1,0,0
3564125,2017-06-30,1,0,1,1,0
8931766,2017-06-30,1,0,0,1,0
4950625,2017-06-30,0,0,0,0,0
5707190,2017-06-30,0,1,1,0,0
9101401,2017-06-30,0,1,0,0,0
8984107,2017-06-30,1,0,0,0,0
6666172,2017-06-30,0,1,0,1,0
8409277,2017-06-30,1,0,0,1,0
7841848,2017-06-30,0,0,0,0,0
6632156,2017-06-30,1,0,1,0,0
782404,2017-06-30,1,0,0,0,0
5922502,2017-06-30,1,1,1,0,0
3276379,2017-06-30,1,0,1,0,0
5798200,2017-06-30,1,0,1,0,0
6119082,2017-06-30,1,0,1,0,0
2136401,2017-06-30,1,1,0,0,0
4915602,2017-06-30,1,0,0,0,0
4907540,2017-06-30,0,1,1,0,0
7814273,2017-06-30,0,1,0,0,0
2732407,2017-06-30,1,1,1,0,0
4864395,2017-06-30,1,1,1,1,0
9757512,2017-06-30,0,0,1,0,0
5842151,2017-06-30,1,0,0,0,0
9502218,2017-06-30,1,1,1,1,0
4493120,2017-06-30,0,0,0,0,0
4775828,2017-06-30,1,0,0,0,0
9477552,2017-06-30,0,1,1,0,0
6070605,2017-06-30,0,1,0,0,0
9315774,2017-06-30,1,0,1,0,0
8839462,2017-06-30,1,1,0,0,0
6386664,2017-06-30,0,1,1,0,0
3179541,2017-06-30,0,0,1,0,0
6828736,2017-06-30,1,0,0,0,0
9812751,2017-06-30,0,0,0,0,0
7154189,2017-06-30,1,1,1,1,0
4020957,2017-06-30,0,1,0,0,0
8079447,2017-06-30,1,1,0,1,0
5899946,2017-06-30,1,1,0,0,0
2688686,2017-06-30,0,1,1,0,0
6259797,2017-06-30,1,0,0,0,0
5944468,2017-06-30,1,0,1,0,0
5036044,2017-06-30,0,1,1,0,0
4901660,2017-06-30,1,0,0,0,0
9672647,2017-06-30,1,1,0,0,0
4999370,2017-06-30,1,1,1,0,0
8657962,2017-06-30,1,0,1,0,0
9378511,2017-06-30,1,0,0,0,0
611465,2017-06-30,0,0,0,1,0
3504056,2017-06-30,0,0,0,0,0
2481827,2017-06-30,1,1,0,0,0
3219623,2017-06-30,1,1,0,1,0
4759394,2017-06-30,1,1,0,0,0
4715178,2017-06-30,1,1,0,0,0
9564635,2017-06-30,0,0,1,0,0
5797748,2017-06-30,1,1,1,1,0
8767087,2017-06-30,1,1,0,0,0
9633103,2017-06-30,1,0,1,0,0
2129662,2017-06-30,0,0,0,0,0
4073054,2017-06-30,1,1,0,0,0
9956043,2017-06-30,1,0,1,0,0
8497891,2017-06-30,0,1,1,0,0
8058584,2017-06-30,1,0,0,0,0
3833985,2017-06-30,1,0,0,1,0
3745836,2017-06-30,0,0,0,0,0
3699897,2017-06-30,0,1,0,0,0
6948953,2017-06-30,0,0,0,0,0
4138253,2017-06-30,1,0,1,0,0
8152928,2017-06-30,1,0,0,0,0
6864752,2017-06-30,1,1,0,1,0
6480336,2017-06-30,1,1,1,0,0
9043816,2017-06-30,0,0,0,1,0
9764020,2017-06-30,1,0,0,0,0
4227130,2017-06-30,0,0,0,0,0
3599033,2017-06-30,1,1,1,0,0
314414,2017-06-30,1,0,0,0,0
5434451,2017-06-30,1,1,0,0,0
9074314,2017-06-30,0,0,1,0,0
1854014,2017-06-30,1,1,0,0,0
1807250,2017-06-30,1,1,1,1,0
5994404,2017-06-30,1,1,0,0,0
2155706,2017-06-30,1,0,0,0,0
2383642,2017-06-30,0,1,1,0,0
8930156,2017-06-30,1,1,1,0,0
4089888,2017-06-30,1,1,0,0,0
5895472,2017-06-30,1,0,1,1,0
5091883,2017-06-30,1,0,0,1,0
9676867,2017-06-30,0,0,0,0,0
7542030,2017-06-30,0,0,0,0,0
5282175,2017-06-30,0,0,1,0,0
109375,2017-06-30,0,1,1,0,0
679467,2017-06-30,1,1,0,0,0
7430769,2017-06-30,1,0,0,0,0
2175174,2017-06-30,1,0,1,0,0
5248066,2017-06-30,1,1,1,0,0
7735283,2017-06-30,0,0,0,0,0
2314177,2017-06-30,1,0,1,0,0
1812890,2017-06-30,1,1,0,0,0
8119679,2017-06-30,0,0,0,0,0
1071015,2017-06-30,1,1,0,0,0
1224096,2017-06-30,1,0,0,1,0
9339708,2017-06-30,1,0,1,1,0
8312424,2017-06-30,1,1,1,0,0
6398983,2017-06-30,0,0,0,0,0
3977334,2017-06-30,1,0,1,0,0
2726825,2017-06-30,0,0,0,0,0
5466041,2017-06-30,1,1,1,0,0
2291585,2017-06-30,1,0,1,0,0
